field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Business-Studies,MA Digital Business Management & Strategy,Fresenius University of Applied Sciences,4 semesters,null,"[""German""]",Heidelberg,Germany,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",695,EUR
Business-Studies,MSc - Master of Science in Entrepreneurship and Design Thinking,ESSCA School of Management,12&nbsp;-&nbsp;16 months,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",16225,EUR
Business-Studies,"Master in Economics, Economics and Enterprise Management in the Context of Digitalization","State Institute Of Economics, , Finance, Law and Technology",2 years,null,"[""Russian""]",Gatchina,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master Program: Business risks,Russian University Of Cooperation (part of Centrosoyuz),2&nbsp;-&nbsp;5 years,null,"[""Russian""]",Mytishchi,Russia,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master of Science in Strategy & Design for the Anthropocene,ESC Clermont Business School,3 semesters,null,"[""English""]",Clermont-Ferrand,France,"[""Campus""]",null,"[""Full-time""]",11500,EUR
Business-Studies,Master in Data Science and Business Analytics,Bologna Business School,12 months,null,"[""English""]",Bologna,Italy,"[""Campus""]",null,"[""Full-time""]",14800,EUR
Business-Studies,Master in Innovation Project Management,Czech Technical University in Prague,2 years,null,"[""English""]",Prague 6,Czech Republic,"[""Campus""]",null,"[""Full-time"",""Part-time""]",264000,CZK
Business-Studies,Master of Science in Business Studies,School of Business and Trade,1&nbsp;-&nbsp;2 semesters,null,"[""English""]",Lucerne,Switzerland,"[""Online""]",null,"[""Full-time"",""Part-time""]",169,CHF
Business-Studies,"Master of Science in International Relations, Strategy and Security",Neapolis University Pafos Distance Learning,3 semesters,null,"[""English"",""Greek""]",Paphos,Cyprus,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,MSc Environmental Consultancy,University of Plymouth,1 year,null,"[""English""]",Plymouth,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16700,GBP
Business-Studies,MA International Relations and International Business,University of Nottingham Ningbo China,12&nbsp;-&nbsp;48 months,null,"[""English""]",Ningbo,China,"[""Campus""]",null,"[""Full-time"",""Part-time""]",110000,CNY
Business-Studies,MSc in Big Data Analytics: Applied Modelling and Quantitative Methods,Trent University,16 months,null,"[""English""]",Peterborough,Canada,"[""Campus""]",null,"[""Full-time""]",21077,CAD
Business-Studies,MBA in International Business Management & Innovation,Barcelona Executive Business School (BEBS),10&nbsp;-&nbsp;12 months,null,"[""English""]",Barcelona,Spain,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",6350,EUR
Business-Studies,Master’s Degree Programme in Futures Studies,University of Turku,2 years,https://www.utu.fi/en/study-at-utu/bachelors-and-masters-degree-programmes?utm_source=masterstudies&utm_medium=keystone&utm_campaign=web_site,"[""English""]",Turku,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",10000,EUR
Business-Studies,Master in Data Science and Innovation Management,Saint-Etienne School of Economics,2 years,null,"[""French"",""English""]",Saint-Étienne,France,"[""Campus""]",null,"[""Full-time""]",243,EUR
Business-Studies,MCom in International Accounting,University of Johannesburg,2 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Business-Studies,Master in Corporate Strategy and Finance in Europe (CSF),"Faculty of Social Sciences, Charles University (FSV UK)",2 years,null,"[""English""]",Prague,Czech Republic,"[""Campus""]","""30 Apr 2022""","[""Full-time""]",6000,EUR
Business-Studies,MA International Labour and Trade Union Studies (ILTUS),Ruskin College,1&nbsp;-&nbsp;2 years,null,"[""English""]",Oxford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,International Business and Management MA/MSc,University of Westminster,1 year,https://www.westminster.ac.uk/international-business-and-management-ma-msc?utm_source=keystone&utm_medium=directory&utm_campaign=2020_profiles_ks_dy_b1_wbs_org_international_business_management_ma_msc,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",16500,GBP
Business-Studies,MSc International Business,"Ulster University, London & Birmingham Campuses",1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",5150,GBP
Business-Studies,"MASTER OF SCIENCE, Business Analytics Degree",Bellevue University College of Business,36 hours,null,"[""English""]",Bellevue,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,M.S. in Integrated Innovation for Product and Business,School Of Business And Engineering Vaud HEIG-VD,null,null,"[""French""]",20,Switzerland,"[""Campus""]",null,[],null,null
Business-Studies,MASTER OF SCIENCE IN BUSINESS,Oregon State University College of Business,null,null,"[""English""]",Corvallis,USA,"[""Campus""]",null,[],null,null
Business-Studies,MBA- Master of Business Administration,Alfred Nobel Open Business School,2 semesters,null,"[""English""]",Zürich,Switzerland,"[""Online""]",null,"[""Part-time""]",4000,EUR
Business-Studies,Master of Business Administration (Coursework),University of Johannesburg,21&nbsp;-&nbsp;24 months,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time""]",260000,ZAR
Business-Studies,Master of Business,Queensland University of Technology,1&nbsp;-&nbsp;2 years,null,"[""English""]",Brisbane,Australia,"[""Campus""]","""21 Jan 2022""","[""Full-time"",""Part-time""]",33100,AUD
Business-Studies,Master of Science M.Sc In Data Science and Business Analysis,EDC Paris Business School,1&nbsp;-&nbsp;2 years,null,"[""French""]",Paris,France,"[""Campus""]",null,"[""Full-time"",""Part-time""]",15600,EUR
Business-Studies,Master of Science in e-Business and Supply Chain Management (MSceBSCM),Lingnan University,1 year,null,"[""English""]",Tuen Mun,Hong Kong,"[""Campus""]",null,"[""Full-time""]",159000,HKD
Business-Studies,MS in Sport Business and Entertainment Management,Manhattanville College School of Business,18 months,null,"[""English""]",New York,USA,"[""Campus""]",null,[],915,USD
Business-Studies,Master of management and business administration,Universit\u00e9 Francophone du Congo,null,null,"[""French""]",Goma,"Congo, DR","[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,"Master's degree in Organizational Communication, Organizational Communication and Digital Innovation",University Rennes 2,0&nbsp;-&nbsp;2 years,null,"[""French""]",Rennes,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,SAP Master S / 4HANA Sourcing and Procurement,UADIN Business School,null,null,"[""Spanish""]",Spain Online,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master of Science in Agricultural Sciences,Tennessee State University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Nashville,USA,"[""Campus""]","""01 Apr 2022""","[""Full-time""]",1115,USD
Business-Studies,MA in Strategic Studies,Norwich University Online,18 months,null,"[""English""]",Northfield,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Master's Programme in International Business and Entrepreneurship,LUT University,2 years,null,"[""English""]",Lappeenranta,Finland,"[""Campus""]","""31 May 2022""","[""Full-time""]",13500,EUR
Business-Studies,Master in Business Intelligence,OBS Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",7500,EUR
Business-Studies,Master of Business Management: General Management Specialization,Universit\u00e9 de Lorraine,2 years,null,"[""English""]",Nancy,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MicroMasters Program in Business Fundamentals (University of British Columbia),edX,36 weeks,null,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",720,USD
Business-Studies,"MicroMasters Program in Entrepreneurship (Indian Institute of Management, Bangalore)",edX,24&nbsp;-&nbsp;44 weeks,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fiimbx-entrepreneurship,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",540,USD
Business-Studies,MCom in Strategic Management (RD),University of Johannesburg,2&nbsp;-&nbsp;3 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus"",""Online""]",null,"[""Part-time""]",3500,USD
Business-Studies,MicroMasters Program in Analytics: Essential Tools and Methods (Georgia Tech),edX,75 weeks,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fgtx-analytics-essential-tools-and-methods,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1500,USD
Business-Studies,EMBA Program,MingDao University,null,null,"[""Chinese""]",Taipei,Taiwan,"[""Campus""]",null,[],null,null
Business-Studies,Master in International Business,Kyoto International University,null,null,"[""Japanese""]",Kyotanabe,Japan,"[""Campus""]",null,[],null,null
Business-Studies,MS Agribusiness and Applied Economics,"North Dakota State University College of Agriculture, Food Systems, and Natural Resources",null,null,"[""English""]",Fargo,USA,"[""Campus""]",null,[],null,null
Business-Studies,Master of Science in Architecture in Real Estate Development,Woodbury University,null,null,"[""English""]",Burbank,USA,"[""Campus""]",null,[],null,null
Business-Studies,Master in Business & Marketing,UTH Florida University,14&nbsp;-&nbsp;16 months,null,"[""English"",""Spanish""]",Tampa,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",5880,USD
Business-Studies,MSc Entrepreneurship & Innovation Management,University of Surrey,1&nbsp;-&nbsp;2 years,null,"[""English""]",Guildford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",20200,GBP
Business-Studies,Master - Milan,Access Masters,1 day,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MRes in Business and Management Research Methods,University of Stirling,12 months,null,"[""English""]",Stirling,United Kingdom,"[""Campus""]",null,"[""Full-time""]",4700,GBP
Business-Studies,MSCS - Incident Management and Business Continuity specialization,EC-Council University,2 years,https://www.eccu.edu/specialization-incident-management-and-business-continuity/,"[""English""]",Albuquerque,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",540,USD
Business-Studies,Master in International Economic Relations,University of Bialystok,2 years,null,"[""English""]",Bialystok,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in International Trade and Entrepreneurship,Ural Federal University,2 years,null,"[""English"",""Russian""]",Yekaterinburg,Russia,"[""Online & Campus Combined"",""Campus"",""Online""]","""24 Dec 2021""","[""Full-time""]",222900,RUB
Business-Studies,Master's Degree in Economic Development and Innovation,Universidade Santiago de Compostela,1&nbsp;-&nbsp;2 years,null,"[""Spanish"",""Gallegan""]",Santiago de Compostela,Spain,"[""Campus""]",null,"[""Full-time"",""Part-time""]",854,EUR
Business-Studies,MSc International Business: Strategy and Innovation,"Maastricht University, School of Business and Economics",1&nbsp;-&nbsp;2 years,null,"[""English""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,European master of management and corporate strategy,Ecole Sup\u00e9rieure Ouverte \u00e0 Distance,2 years,null,"[""French""]",France Online,France,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Business Management (MBM) Entrepreneurship & Innovation,New European College,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Munich,Germany,"[""Campus""]",null,"[""Full-time""]",6100,EUR
Business-Studies,Master in Business Administration,Anyang University,null,null,"[""Korean""]",Anyang,South Korea,"[""Campus""]",null,[],null,null
Business-Studies,Master in International Business,"University of Warsaw, Faculty of Management",2 years,null,[],Warsaw,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master Degree in Digital Business Informatics,University For Information Science And Technology,null,null,"[""English""]",Ohrid,Macedonia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,"Master of International Business, Uni of Wollongong (Australia)","INTI International University & Colleges, Malaysia",1&nbsp;-&nbsp;2 years,null,[],Batu Pahat,Malaysia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",40980,
Business-Studies,Master in Big Data and Business Intelligence,ISEB - Instituto Superior Europeo de Barcelona,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",11400,EUR
Business-Studies,Master of Science in Cyber Security (MSCS) - Incident Management and Business Continuity specialization,EC Council University Online,2 years,https://www.eccu.edu/specialization-incident-management-and-business-continuity/?utm_source=Master%20Studies-%20US%20Campaign&utm_medium=MSCS%20Page-%20incident-management-and-business-continuity,"[""English""]",Albuquerque,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",540,USD
Business-Studies,Master in Business Administration,Formato Educativo,13 months,http://www.mastergadex.com/guia-rapida-prueba/metodologia/,"[""English""]",Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",3850,USD
Business-Studies,Master of Science in International Business Development (MScIBD),"University of Neuchatel, Faculty of Economics and Business",3&nbsp;-&nbsp;6 semesters,null,[],Neuchâtel,Switzerland,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master's Degree in Business Management,Sapienza University of Rome,2 years,null,"[""English"",""Italian""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",1000,EUR
Business-Studies,MA in Business and Management (Marketing),Bath Spa University,12&nbsp;-&nbsp;32 months,null,"[""English""]",Bath,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13300,GBP
Business-Studies,Master in Consulting and Finance,BCSM - Business Consulting School of Management,1500 hours,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",9950,EUR
Business-Studies,Master of Business,UOW Malaysia KDU,null,null,"[""English""]",Shah Alam,Malaysia,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Data Analytics and Business Economics,Lund University,1 year,null,"[""English""]",Lund,Sweden,"[""Campus""]",null,"[""Full-time""]",120000,SEK
Business-Studies,Master in Commercial Management and Marketing,CESMA Business School,1 year,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in International Trade & Finance (MITF) (European & US accreditations),The International University in Geneva,1&nbsp;-&nbsp;2 years,null,"[""English""]",Geneva,Switzerland,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",36400,CHF
Business-Studies,MSc Corporate Financial Management,GISMA ULaw,1 year,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Business-Studies,Master in Business Economics and Management,Silesian University - School of Business Administration,2 years,null,"[""English""]",Karvina,Czech Republic,"[""Campus""]","""30 Apr 2022""","[""Full-time""]",2500,EUR
Business-Studies,Master in Business Development,\u00d3buda University,4 semesters,null,"[""English""]",Budapest,Hungary,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc in Rural Development and Agrobusiness,Szent Istv\u00e1n University,4 semesters,null,"[""English""]",Gödöllő,Hungary,"[""Campus""]",null,"[""Full-time""]",3000,EUR
Business-Studies,MASTER (M2) INTERNATIONAL MANAGEMENT IN EUROPEAN CONTEXT,Toulouse 1 University Capitole,0 years,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc in Enterprise Development and Enterpreneurship,University of P\u00e9cs,5 years,null,"[""German""]",Pécs,Hungary,"[""Campus""]",null,"[""Full-time""]",4500,EUR
Business-Studies,Master’s degree in European and International Business Studies Master - 2-year program,IAE Pau-Bayonne,2 years,null,"[""English""]",Bayonne,France,"[""Campus""]",null,"[""Full-time""]",8000,EUR
Business-Studies,Master - Lima,Access Masters,1 day,null,"[""English""]",Lima,Peru,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc in Real Estate Studies (RICS accredited),University of Groningen,1 year,null,"[""English""]",Groningen,Netherlands,"[""Campus""]","""01 May 2022""","[""Full-time""]",2168,EUR
Business-Studies,Master in Data Strategy & Analytics,MIOTI - Tech & Business School,4 months,null,"[""Spanish""]",Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",6400,EUR
Business-Studies,Master in Business Administration,Universidad de C\u00e1diz,1 year,null,"[""Spanish""]",Cádiz,Spain,"[""Campus""]",null,"[""Full-time""]",13,EUR
Business-Studies,Master of International Business,Monash University Malaysia,18&nbsp;-&nbsp;48 months,null,"[""English""]",Subang Jaya,Malaysia,"[""Campus""]","""31 Dec 2021""","[""Full-time"",""Part-time""]",55723,MYR
Business-Studies,Master - Paris,Access Masters,1 day,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MASTER BUSINESS MANAGEMENT | FOCUS DIGITAL INNOVATION & BUSINESS TRANSFORMATION,ADG Business School,null,null,"[""German""]",Montabaur,Germany,"[""Campus""]",null,[],null,null
Business-Studies,Master in Business & Finance,UTH Florida University,14&nbsp;-&nbsp;16 months,null,"[""English"",""Spanish""]",Tampa,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",5880,USD
Business-Studies,MSc Data Science for Business (Online),University of Stirling,24 months,null,"[""English""]",Stirling,United Kingdom,"[""Online""]",null,"[""Part-time""]",9250,GBP
Business-Studies,MSc Business Analytics,Xi'an Jiaotong-Liverpool University,18 months,null,"[""English""]",Suzhou,China,"[""Campus""]",null,"[""Full-time""]",144000,CNY
Business-Studies,Master of Science Program in Business Administration,Canadian Institute of Technology,2 years,null,"[""English""]",Tirana,Albania,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Business Process Management (B.P.M.),Hasselt University,1 year,null,"[""English""]",Hasselt,Belgium,"[""Campus""]",null,"[""Full-time""]",962,EUR
Business-Studies,MSc in Strategic International Management,International Business School - Budapest,12 months,null,"[""English""]",Budapest,Hungary,"[""Campus""]",null,"[""Full-time""]",4700,EUR
Business-Studies,Master in Digital Business [MDB],ESIC Business & Marketing School,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Part-time""]",19800,EUR
Business-Studies,Master of Science in Digital Business,J\u00f6nk\u00f6ping University,2 years,null,"[""English""]",Jönköping,Sweden,"[""Campus""]",null,"[""Full-time""]",120000,SEK
Business-Studies,Master (M.A.) in International Business Administration and Foreign Trade,University of Applied Sciences Worms,3 semesters,null,"[""English""]",Mainz,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Arts in Strategic Communication (Advocacy and Social Impact Concentration),American University Online,20 months,null,"[""English""]",Washington,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,MSc Data Analytics and Enterprise Architecture,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Business-Studies,Master of Arts in Economic Analytics (EA),Gda\u0144sk University of Technology,4 semesters,null,"[""English""]",Gdańsk,Poland,"[""Campus""]",null,"[""Full-time""]",10750,PLN
Business-Studies,Master in Corporate Performance & Restructuring (MSc),Frankfurt School of Finance & Management,4 semesters,null,"[""German""]",Frankfurt,Germany,"[""Campus""]","""30 Jun 2022""","[""Part-time""]",27000,EUR
Business-Studies,Master in Entrepreneurship and Business Administration,Babe\u0219-Bolyai University - Faculty of Economics and Business Administration,2 years,https://econ.ubbcluj.ro/international,"[""English""]",Cluj-Napoca,Romania,"[""Campus""]",null,"[""Full-time""]",3500,RON
Business-Studies,MSc Business and Management,University of Stirling,12 months,null,"[""English""]",Stirling,United Kingdom,"[""Campus""]",null,"[""Full-time""]",6000,GBP
Business-Studies,Graduate Minor in Arts Leadership and Business,University of New Mexico - College of Fine Arts,null,null,"[""English""]",Albuquerque,USA,[],null,[],null,null
Business-Studies,M.Sc. International Economics and Business,University of Passau,4&nbsp;-&nbsp;6 semesters,null,"[""German"",""English""]",Passau,Germany,"[""Campus""]","""30 Jun 2022""","[""Full-time""]",87,EUR
Business-Studies,MSc in Data Science and Business Analytics,University Bocconi,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",13474,EUR
Business-Studies,Master in Management,ICN Business School,2 years,null,"[""English"",""French""]",Nancy,France,"[""Online & Campus Combined"",""Campus"",""Online""]","""15 Jul 2022""","[""Full-time""]",22100,EUR
Business-Studies,"""Marketing Management"", Master's Degree",Ulyanovsk State Technical University,24&nbsp;-&nbsp;30 months,null,"[""Russian""]",Ulyanovsk,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Business Management - Life Sciences and MedTech,Bologna Business School,12 months,null,"[""English""]",Bologna,Italy,"[""Campus""]",null,"[""Full-time""]",12100,EUR
Business-Studies,Master in Strategic Management in Telecommunications,Fundaci\u00f3n Universitaria Iberoamericana (FUNIBER),18&nbsp;-&nbsp;24 months,null,[],Barcelona,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Master in SAP S / 4HANA Consulting,BCSM - Business Consulting School of Management,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",9950,EUR
Business-Studies,MA in Business Management,Link Campus University,2 years,null,"[""English""]",Rome,Italy,"[""Campus""]",null,"[""Full-time""]",12000,EUR
Business-Studies,MSc in Sustainable Entrepreneurship,University of Groningen,12 months,null,"[""English""]",Leeuwarden,Netherlands,"[""Campus""]","""01 May 2022""","[""Full-time""]",2168,EUR
Business-Studies,Master degree program business administration (construction and real estate),Hochschule Biberach University Of Applied Science,3 semesters,null,"[""German""]",Biberach,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc Strategic Digital Marketing,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Business-Studies,MSc Business Management (with Internship),University of Hull,16 months,null,"[""English""]",Hull,United Kingdom,"[""Campus""]","""01 Aug 2022""","[""Full-time""]",11600,GBP
Business-Studies,Master in International Trade,University of Science and Technology Beijing,2 years,null,"[""English""]",Beijing,China,"[""Campus""]",null,"[""Full-time""]",37600,CNY
Business-Studies,MA in Business of Creative Enterprises,Emerson College,1&nbsp;-&nbsp;3 years,null,"[""English""]",Boston,USA,"[""Online""]","""15 Jul 2022""","[""Full-time"",""Part-time""]",1322,USD
Business-Studies,Master of Dryland Agricultural Systems,Curtin University,2 years,http://curtin.edu/mscidryag,"[""English (Australia)""]",Perth,Australia,"[""Campus""]",null,"[""Full-time""]",33800,AUD
Business-Studies,Joint Master in EU Trade & Climate Diplomacy (EUDIPLO),Centre international de formation europ\u00e9enne (CIFE),1 year,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",10000,EUR
Business-Studies,Master of Communications and Management,Zhejiang University International Business School,2 years,null,"[""English""]",Jiaxing,China,"[""Campus""]",null,"[""Full-time""]",36800,CNY
Business-Studies,Master in Data Mining and Business Intelligence,Universidad Complutense de Madrid,2 semesters,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Business-Studies,MA in Global Communication and Diversity,Radboud University,1 year,null,"[""English""]",Nijmegen,Netherlands,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",2209,EUR
Business-Studies,Master in International Marketing Strategy (I.M.S.),Hasselt University,1 year,null,"[""English""]",Hasselt,Belgium,"[""Campus""]",null,"[""Full-time""]",962,EUR
Business-Studies,Business Administration,Lac Hong University,null,null,"[""English"",""Vietnamesian""]",Bien Hoa,Vietnam,[],null,[],null,null
Business-Studies,MSc in Finance and Strategy,Manchester Metropolitan University Online,24 months,https://globalonline.mmu.ac.uk/online-courses/msc-finance-and-strategy/,"[""English""]",UK Online,United Kingdom,"[""Online""]",null,"[""Part-time""]",10632,GBP
Business-Studies,Master of Business Management (MBM),UUM Othman Yeop Abdullah Graduate School of Business,4 semesters,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",22918,MYR
Business-Studies,Agribusiness,Academia de Studii Economice,null,null,"[""English"",""Rumenian""]",Bucharest,Romania,[],null,[],null,null
Business-Studies,Executive Master in International Business (100% online) - in English,ESCP Business School,1&nbsp;-&nbsp;3 years,https://www.masteretudes.fr/Executive-Master-in-International-Business-(100-online)-in-French/Espagne/ESCPEuropeOnline/,"[""English"",""French""]",Spain Online,Spain,"[""Online""]",null,"[""Part-time""]",13800,EUR
Business-Studies,Master in International Business,University West,1 year,null,[],Trollhättan,Sweden,"[""Campus""]",null,"[""Full-time""]",105,SEK
Business-Studies,Master of Science in Management of Innovation and Entrepreneurship,University of Milan,2 years,http://mie.unimi.it/,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Science (MS) in Health and Social Innovation,University Of Maryland Baltimore,24 months,null,"[""English""]",Baltimore,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",635,USD
Business-Studies,BUSINESS MANAGEMENT,Bogdan Vod\u0103 University,null,null,"[""Rumenian""]",Bună Ziua,Romania,"[""Campus""]",null,[],null,null
Business-Studies,"Short Track MA in International Economics, Business & Cultural Diplomacy",Academy for Cultural Diplomacy - Center for Cultural Diplomacy Studies,3 semesters,http://www.ccds-berlin.de/index.php?en_ma_iebcd_fw_1,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",6000,EUR
Business-Studies,Master of Science in Electronic Commerce and Internet Computing,The University of Hong Kong,1&nbsp;-&nbsp;3 years,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,MS in Real Estate,University College of Estate Management,null,null,"[""English""]",Admiralty,Hong Kong,"[""Online""]",null,[],null,null
Business-Studies,Master in Management (MIM),INSEAD,14&nbsp;-&nbsp;16 months,null,"[""English""]",Fontainebleau,France,"[""Campus""]",null,"[""Full-time""]",47500,EUR
Business-Studies,Master of Strategic Supply Chain Management,University of Technology Sydney,1&nbsp;-&nbsp;3 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master of Luxury Branding,Curtin University,3 semesters,http://curtin.edu/study-pg-business,"[""English (Australia)""]",Perth,Australia,"[""Campus""]",null,"[""Full-time""]",30500,AUD
Business-Studies,Master in Customer Experience & Innovation,EAE Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",14000,EUR
Business-Studies,Accelerated Master’s Program,Boston Baptist College,0&nbsp;-&nbsp;5 years,null,"[""English""]",Boston,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Commerce and International Business,Universidad Da Vinci de Guatemala,null,null,"[""Spanish""]",Guatemala City,Guatemala,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Entrepreneurship,ALBA Graduate Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Athens,Greece,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12500,EUR
Business-Studies,Master of Higher Education Business Administration,University of South Carolina Darla Moore School of Business,null,null,[],Columbia,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Planning and Sustainability: Urban and Regional Planning (PS/URP),University of TOURS,2 semesters,null,"[""English""]",Tours,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Business Administration in International Business,Universit\u00e9 Catholique de l'Ouest - UCO,2 years,null,"[""English""]",Angers,France,"[""Campus""]",null,"[""Full-time""]",7280,EUR
Business-Studies,MSc in Financial Analytics: Applied Modelling and Quantitative Methods,Trent University,12 months,https://www.trentu.ca/amod/program/big-data-analytics-stream,"[""English""]",Peterborough,Canada,"[""Campus""]",null,[],21077,CAD
Business-Studies,Masters in Marketing Innovation,Stratford College Of Business Management,6 months,null,"[""English""]",Telford,United Kingdom,"[""Campus"",""Online""]",null,"[""Full-time""]",5800,GBP
