field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Administration-Studies,Master's Degree in Psychology of Work and Organizations and Human Resource Management,Universidad Complutense de Madrid,2 semesters,"https://psicologia.ucm.es/psicologia-del-trabajo,-de-las-organizaciones-y-gestion-de-recursos-humanos-2","[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Administration-Studies,Strategic Human Resource Management (MSc),"College of Management \""Edukacja\",null,null,"[""Polish""]",Wrocław,Poland,"[""Campus""]",null,[],null,null
Administration-Studies,Master in MANAGEMENT,Kotarbinski University of Information Technology and Management in Olsztyn,null,null,"[""Polish""]",Olsztyn,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Science in Supply Chain Operations Management,J\u00f6nk\u00f6ping University,2 years,null,"[""English""]",Jönköping,Sweden,"[""Campus""]",null,"[""Full-time""]",150000,SEK
Administration-Studies,Master of Science in Cybersecurity Operations Management,Utica College Online,18&nbsp;-&nbsp;20 months,null,"[""English""]",Utica,USA,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,Master of Public Administration (MPA),Troy University,null,null,[],Troy,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,MS in Operational Research and Risk Analysis,The Hong Kong Polytechnic University Faculty of Applied Science and Textiles,null,null,"[""English""]",Hung Hom,Hong Kong,"[""Campus""]",null,[],null,null
Administration-Studies,MASTER OF SCHOOL ADMINISTRATION,Elizabeth City State University ECSU,null,null,"[""English""]",Elizabeth City,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Human Resources and Talent Development,EAE Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",15500,EUR
Administration-Studies,Master in Labor Law and International Labor Relations,Universidad Del Aconcagua (Mendoza) - Aconcagua University,null,null,"[""Spanish (Argentina)""]",147,Argentina,"[""Campus""]",null,[],null,null
Administration-Studies,MSc in Logistics,Haus der Technik,24 months,null,[],Velbert,Germany,"[""Campus""]",null,"[""Part-time""]",26000,EUR
Administration-Studies,MSc Management: Operations Pathway,"Birmingham Business School, University of Birmingham",1 year,https://www.birmingham.ac.uk/postgraduate/courses/taught/business/management.aspx,"[""English""]",Birmingham,United Kingdom,"[""Campus""]","""01 Jul 2022""","[""Full-time""]",12870,GBP
Administration-Studies,Advanced Master Air Transport Management,ENAC,null,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,International Human Resource Management MA,University of Westminster,1 year,https://www.westminster.ac.uk/international-human-resource-management-ma?utm_source=keystone&utm_medium=directory&utm_campaign=2020_profiles_ks_dy_b1_wbs_org_international_human_management_ma,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",12500,GBP
Administration-Studies,MSc in Supply Chain Management and Global Logistics,University of London,1&nbsp;-&nbsp;5 years,null,"[""English""]",London,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",6000,GBP
Administration-Studies,Master's Degree in Labor Management and Direction,Universidade Santiago de Compostela,1&nbsp;-&nbsp;2 years,null,"[""Spanish"",""Gallegan""]",Santiago de Compostela,Spain,"[""Campus""]",null,"[""Full-time"",""Part-time""]",854,EUR
Administration-Studies,Administration and finance - Business School,Universidad Privada De Ciencias Aplicadas,null,null,"[""Spanish""]",Lima,Peru,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master in Community Development,University of New Hampshire,14 months,null,"[""English""]",Durham,USA,"[""Online & Campus Combined"",""Campus"",""Online""]","""16 Jul 2022""","[""Full-time"",""Part-time""]",31140,USD
Administration-Studies,Master of Human Resource Management,Millennium City Academy,18 months,null,[],London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",6000,GBP
Administration-Studies,Master in Human Resource Management,University of St Andrews,1 year,null,"[""English""]",Saint Andrews,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11990,GBP
Administration-Studies,Professional Master in Human Resources Administration,Autonomous University of Central America (Universidad Aut\u00f3noma de Centro Am\u00e9rica (UACA)),null,null,"[""Spanish""]",Curridabat,Costa Rica,"[""Campus""]",null,[],null,null
Administration-Studies,MASTER'S DEGREE IN HUMAN RESOURCES DIRECTION (CHRO),Universidad Argentina de la Empresa,null,null,"[""Spanish""]",Monserrat,Argentina,[],null,[],null,null
Administration-Studies,Master of Business Administration and Human Resources,Espa\u00f1a de Durango Autonomous University,null,null,"[""Spanish (Mexican)""]",Gomez Palacio,Mexico,"[""Campus""]",null,[],null,null
Administration-Studies,The Master of Public Administration,Sulkhan-Saba Orbeliani Teaching University,0&nbsp;-&nbsp;2 years,null,"[""Georgian""]",Tbilisi,Georgia,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Public Administration,The Evergreen State College,null,null,"[""English""]",Olympia,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Supply Chain Management & Logistics,EAE Business School,12 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Administration-Studies,Master of Science in Logistics and Supply Chain Management,The University of Wollongong in Dubai,18&nbsp;-&nbsp;24 months,null,"[""English""]",Dubai,United Arab Emirates,"[""Campus""]",null,"[""Full-time""]",8967, AED
Administration-Studies,Master of Public Administration - Homeland Security,Anna Maria College Online,2 years,null,"[""English""]",Paxton,USA,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,SPECIALIZATION IN LOCAL HUMAN DEVELOPMENT,Juan de Castellanos University Foundation (Fundaci\u00f3n Universitaria Juan de Castellanos JDC) Colombia,null,null,"[""Spanish (Colombia)""]",Boyacá,Colombia,"[""Campus""]",null,[],null,null
Administration-Studies,MASTER OF BUSINESS ADMINISTRATION,St. Andrews University,null,null,"[""English""]",Laurinburg,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Business Administration,Quincy University,null,null,[],Quincy,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,[],null,null
Administration-Studies,Master in Human Resources Management (Full-Time),Rome Business School,1 year,null,"[""English""]",Rome,Italy,"[""Campus"",""Online""]",null,"[""Full-time""]",4500,EUR
Administration-Studies,Master of Human Resource Management,University of the Commonwealth Caribbean - UCC Global Campus,2 years,null,"[""English""]",New Kingston,Jamaica,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",11000,USD
Administration-Studies,Master in Public Administration (MPA),Central Colleges of the Philippines,null,null,[],Quezon City,Philippines,"[""Campus""]",null,[],null,null
Administration-Studies,Master's Degree in Quality Management and Operations,UNIR - Mexico,18 months,null,"[""Spanish""]",Mexico City,Mexico,"[""Online""]",null,"[""Part-time""]",3111,MXN
Administration-Studies,Mater of Public Administration (MPA),North China Electric Power University (NCEPU),null,null,"[""Chinese""]",Changping District,China,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Industrial Engineering with a concentration in Logistics and Supply Chains,ICESI University,null,null,"[""Spanish (Colombia)""]",Cali,Colombia,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Not-for-Profit and Social Enterprise Management,University of Technology Sydney,1&nbsp;-&nbsp;3 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,Online MSc Management with Supply Chain,University of Lincoln,2 years,null,"[""English""]",Lincoln,United Kingdom,"[""Online""]",null,"[""Part-time""]",8800,GBP
Administration-Studies,Master of Arts in Human Resource Management,Saint Mary's University of Minnesota Online,24 months,null,"[""English""]",Winona,USA,"[""Online""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Public Administration (MPA),William Howard Taft University,null,null,"[""English""]",Lakewood,USA,"[""Campus""]",null,[],null,null
Administration-Studies,MSc Data Analytics and Operations Management,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Administration-Studies,Master in International Human Resources Management,CIFFOP,null,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master in Supply Chain and Logistics Management,Oregon State University College of Business,null,null,"[""English""]",Corvallis,USA,"[""Campus""]",null,[],null,null
Administration-Studies,MA in Human Resource Management,"Concordia University, St. Paul Online",8 weeks,null,"[""English""]",Saint Paul,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,MASTER OF PUBLIC ADMINISTRATION,Northern Kentucky University College of Arts and Sciences,null,null,"[""English""]",Highland Heights,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Science in Industrial Logistics Systems,The Hong Kong Polytechnic University Department of Industrial and Systems Engineering,18&nbsp;-&nbsp;30 months,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus"",""Online""]","""30 Apr 2022""","[""Full-time"",""Part-time""]",6200,HKD
Administration-Studies,Official Master's Degree in People Management and Management,ENyD - Escuela de Negocios y Direcci\u00f3n,1 year,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",2700,EUR
Administration-Studies,Master in Operations Management,Bircham International University,36&nbsp;-&nbsp;54 weeks,null,"[""English"",""Spanish"",""French"",""Portuguese"",""German"",""Chinese"",""Japanese"",""Russian"",""Arabic""]",Villanueva de la Cañada,Spain,"[""Online""]",null,"[""Part-time""]",7020,EUR
Administration-Studies,Master of Public Service and Administration (MPSA),Texas A&M University Bush School of Government and Public Service,null,null,"[""English""]",College Station,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Science in Operations Management,The Hong Kong Polytechnic University - Department of Logistics and Maritime Studies,3 semesters,null,"[""English""]",Hung Hom,Hong Kong,"[""Campus""]",null,"[""Full-time""]",157500,HKD
Administration-Studies,one year - MSc Behavioural and Organizational Psychology,AIHE Academic Institute for Higher Education GmbH,2 semesters,null,"[""English""]",Lübeck,Germany,"[""Online""]","""15 Dec 2021""","[""Full-time"",""Part-time""]",11850,EUR
Administration-Studies,J.D./Master of Public Administration (M.P.A.),The University of North Carolina at Chapel Hill School of Law,null,null,"[""English""]",Chapel Hill,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master Of International Affairs,Baruch College Austin W. Marxe School of Public and International Affairs,2 years,null,"[""English""]",New York,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,Professional Master's in Human Resource Management,Rutgers School of Management and Labor Relations,18 months,null,"[""English""]",Piscataway Township,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",17244,USD
Administration-Studies,Master in Educational Administration and Planning,Metropolitan University of Science and Technology (Universidad Metropolitana de Ciencia y Tecnolog\u00eda (UMECIT)),null,null,"[""Spanish""]",Panama City,Panama,"[""Campus""]",null,[],null,null
Administration-Studies,MSc Logistics and Supply Chain Management,Sheffield University Management School,12 months,null,"[""English""]",Sheffield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11650,GBP
Administration-Studies,Master of Human Resources Management (MHRM),Al Yamamah University,null,null,"[""English""]",Riyadh,Saudi Arabia,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master in Human Resources and Knowledge Management,Fundaci\u00f3n Universitaria Iberoamericana (FUNIBER),6&nbsp;-&nbsp;24 months,null,[],Barcelona,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,Master of Engineering in Public Image,College of Consultants in Public Image,null,null,"[""Spanish (Mexican)""]",Mexico City,Mexico,"[""Campus""]",null,[],null,null
Administration-Studies,MSc Operations and Supply Chain Management,"Arden Study Centre, Berlin",12 months,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Administration-Studies,MSc in Human Resource Management,Cardiff University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Cardiff,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",9950,GBP
Administration-Studies,Master of Science in Administration of Justice,Wilmington University College of Social and Behavioral Sciences,null,null,"[""English""]",Wilmington Manor,USA,[],null,[],null,null
Administration-Studies,Master in Human Resources Development,SUP des RH,12&nbsp;-&nbsp;24 months,null,"[""French""]",Île-de-France,France,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",7800,EUR
Administration-Studies,Master in Supply Chain Management,OBS Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",7500,EUR
Administration-Studies,"Master in Logistics, Transportation and Distribution",GRADUM Business School,null,null,"[""Spanish (Spain)""]",Madrid,Spain,"[""Campus""]",null,[],null,null
Administration-Studies,MSc in Airworthiness,Cranfield University,2&nbsp;-&nbsp;3 years,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Part-time""]",19500,GBP
Administration-Studies,MSc in Strategic Human Resources Management (MScSHRM),Hong Kong Baptist University (HKBU) School of Business,2 years,null,"[""English""]",Kowloon Tong,Hong Kong,"[""Campus""]","""01 Mar 2022""","[""Part-time""]",258000,HKD
Administration-Studies,Master of Science in Human Resources Management (MSHRM),Troy University,null,null,"[""English""]",Troy,USA,"[""Online""]",null,"[""Full-time""]",null,null
Administration-Studies,Master in Athletic Administration,Mississippi College School of Education,null,null,"[""English""]",Clinton,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,[],null,null
Administration-Studies,Master in Student Affairs Administration,Michigan State University College of Education,null,null,"[""English""]",East Lansing,USA,[],null,[],null,null
Administration-Studies,Engineering Management MSc online,Brunel University London,1&nbsp;-&nbsp;2 years,null,"[""English""]",London,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9810,GBP
Administration-Studies,THE MASTER OF ARTS IN ADMINISTRATION,Barry University Adrian Dominican School of Education,null,null,"[""English""]",Miami Shores,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,Master in Integral Logistics,Universidad Autonoma De Occidente cali,null,null,"[""Spanish (Colombia)""]",Jamundí,Colombia,"[""Campus""]",null,[],null,null
Administration-Studies,M.S. in Human Resource Training and Development,Amberton University,null,null,[],Garland,USA,"[""Campus""]",null,"[""Full-time""]",8100,USD
Administration-Studies,Master in Human Capital Management,ADEN University,12 months,null,"[""Spanish""]",Miami,USA,"[""Online""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Science in Logistics and Supply Chain Management,Embry-Riddle Aeronautical University,2 years,https://www.salary.com/research/salary/benchmark/supply-chain-director-salary,"[""English""]",Daytona Beach,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",2192,USD
Administration-Studies,Master of Science in Management - Public Administration,Colorado Technical University,null,null,"[""English""]",Colorado Springs,USA,[],null,[],null,null
Administration-Studies,MSc in Strategic Human Resource Management,International Business School - Budapest,12 months,null,"[""English""]",Budapest,Hungary,"[""Campus""]","""30 Nov 2021""","[""Full-time""]",4700,EUR
Administration-Studies,MPhil in Human Resource Development (RD),University of Johannesburg,2&nbsp;-&nbsp;3 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Part-time""]",3500,USD
Administration-Studies,master MPRO (Parisian Master of Operational Research),National School Of Computer Science For Industry And Business - ENSIIE,0&nbsp;-&nbsp;2 years,null,"[""French""]",Courcouronnes,France,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,ESMT-DI EMBA/EMPA Dual Degree Program,Doha Institute for Graduate Studies,21 months,null,"[""English""]",Doha,Qatar,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,In public administration master,ISCSP - Instituto Superior de Ci\u00eancias Sociais e Pol\u00edticas,4 semesters,null,"[""Portuguese (Portugal)""]",Lisbon,Portugal,"[""Campus""]",null,"[""Full-time""]",3000,EUR
Administration-Studies,MSc in Logistics and Supply Chain Management,Lund University,2 years,null,"[""English""]",Lund,Sweden,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master in Human Resource Management,Hamdan Bin Mohammed Smart University,3 semesters,null,"[""English"",""Arabic""]",Dubai,United Arab Emirates,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",72000, AED
Administration-Studies,Online MSc Human Resource Management and Development - University of Salford (UK),Robert Kennedy College,1&nbsp;-&nbsp;3 years,null,"[""English""]",Salford,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",13000,CHF
Administration-Studies,MSc Data Analytics and Human Resource Management,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Administration-Studies,Master in Industrial and Employment Relations,Turin School of Development (International Training Centre of the ILO),3&nbsp;-&nbsp;11 months,null,"[""English""]",Turin,Italy,"[""Online""]","""02 May 2022""","[""Part-time""]",8500,EUR
Administration-Studies,Skill in administration,Universidad de Sonora,2 years,null,"[""Spanish (Mexican)""]",Hermosillo,Mexico,"[""Campus""]",null,"[""Full-time"",""Part-time""]",10478,MXN
Administration-Studies,MA Human Resource Management (CIPD),Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Administration-Studies,Master of Not-for-Profit and Social Enterprise Management (Extension),University of Technology Sydney,0 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,"MASTER OF PUBLIC ADMINISTRATION, MPA","Delaware State University College of Humanities, Education and Social Sciences (CHESS)",null,null,"[""English""]",Dover,USA,[],null,[],null,null
Administration-Studies,Master of Public Administration - Fire and Emergency Services,Anna Maria College Online,2 years,null,"[""English""]",Paxton,USA,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,M.S.A. In School Administration,Campbell University School of Education,null,null,"[""English""]",Buies Creek,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Management Administration,Benito Ju\u00e1rez University,null,null,"[""Spanish (Mexican)""]",Puebla City,Mexico,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Business Administration (MBA) Program,St. Thomas Aquinas College,null,null,"[""English""]",Sparkill,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Administration and Supervision M.Ed. / Ed.S (Online),Clemson University College of Education,null,null,"[""English""]",Clemson,USA,[],null,[],null,null
Administration-Studies,MPA: Municipal Governance,Norwich University Online,18 months,null,"[""English""]",Northfield,USA,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,Master of Arts in Administration & Leadership,La Sierra University Tom - Vi Zappara School of Business,null,null,"[""English""]",Riverside,USA,[],null,[],null,null
Administration-Studies,MA in Human Resource Management,National College of Ireland,1 year,null,"[""English""]",Dublin,Ireland,"[""Campus""]",null,"[""Part-time""]",null,null
Administration-Studies,Master of Operations Management (Research),University of Johannesburg,1&nbsp;-&nbsp;2 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Administration-Studies,MSc in Economics and Business Administration - Human Resource Management,University of Southern Denmark,2 years,null,"[""English""]",Odense,Denmark,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",null,null
Administration-Studies,"Online MSc Procurement, Logistics and Supply Chain Management - University of Salford (UK)",Robert Kennedy College,1&nbsp;-&nbsp;3 years,null,"[""English""]",Salford,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",15000,CHF
Administration-Studies,Master in Human Resources Management,University of ORT Uruguay,null,null,"[""Spanish""]",Montevideo Department,Uruguay,"[""Campus""]",null,[],null,null
Administration-Studies,MSc Human Resource Management,University of Lincoln,1 year,https://www.lincoln.ac.uk/home/studywithus/internationalstudents/entryrequirementsandyourcountry/,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time""]",16200,GBP
Administration-Studies,"Master of Science in Rail, Transport and Logistics",Technische Universit\u00e4t M\u00fcnchen Asia (TUM Asia),24 months,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Full-time""]",31350,SGD
Administration-Studies,Master in Strategic Management of Operations and Innovation,OBS Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",7500,EUR
Administration-Studies,Master of Science in Strategic Management - Logistics and Product Distribution,Oakland City University,39 hours,null,"[""English""]",Oakland City,USA,"[""Online""]",null,[],null,null
Administration-Studies,MA Human Resource Management,Buckinghamshire New University,15 months,null,"[""English""]",High Wycombe,United Kingdom,"[""Campus""]",null,"[""Full-time""]",14300,GBP
Administration-Studies,Master of Human Resource Management,Asia e University,18&nbsp;-&nbsp;20 months,null,[],Kuala Lumpur,Malaysia,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,TransAtlantic Master,Humboldt-Universit\u00e4t zu Berlin,2 years,null,[],Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",3750,USD
Administration-Studies,Online Master of Science in Operations and Supply Chain Management,GBSB Global Business School - Online programs,9 months,https://www.global-business-school.org/info/program_description/masters-degree-programs/msc-operations-and-supply-chain-management-online/?utm_source=masterstudies&utm_medium=profile&utm_campaign=portals&utm_content=msc-operations-and-supply-chain-management-online,"[""English""]",Spain Online,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",13490,EUR
Administration-Studies,International MBA Focus Human Resource Management (Dual Degree),International Graduate Center - Hochschule Bremen,2&nbsp;-&nbsp;3 semesters,null,"[""English""]",Bremen,Germany,"[""Campus""]",null,"[""Full-time""]",5334,EUR
Administration-Studies,Master of Science in Human Resources Design,"Peter F. Drucker and Masatoshi Ito Graduate School of Management, Claremont Graduate University",2 years,null,[],Claremont,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,European logistics master,INEAD,2 years,null,"[""French""]",France Online,France,"[""Online""]",null,[],null,null
Administration-Studies,M.Sc. in Econometrics and Operations Research,Vrije Universiteit Amsterdam,1 year,null,"[""English""]",Amsterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",1084,EUR
Administration-Studies,Advanced Master in Accounting and Administrative Consulting [Last 3 places available],Life Learning,null,null,"[""Italian""]",Milan,Italy,"[""Online""]",null,"[""Full-time"",""Part-time""]",99,EUR
Administration-Studies,Master in Public Administration (MPA),African School of Economics,null,null,"[""English""]",Cotonou,Benin,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Engineering in Logistics and Supply Chain Management (ZLOG),Zaragoza Logistics Center,10 months,null,"[""English""]",Zaragoza,Spain,"[""Campus""]",null,"[""Full-time""]",24300,EUR
Administration-Studies,Logistics Specialization,University Institution Of Envigado,null,null,"[""Spanish (Colombia)""]",Envigado,Colombia,"[""Campus""]",null,[],null,null
Administration-Studies,Master Logistics Engineering and Management,Dalian Maritime University,30&nbsp;-&nbsp;60 months,null,"[""English"",""Chinese""]",Dalian,China,"[""Campus""]",null,"[""Full-time""]",30000,CNY
Administration-Studies,Masters in Human Resources and Employment,Divulgazione Dinamica,900 hours,null,[],Seville,Spain,"[""Online""]",null,"[""Part-time""]",1260,EUR
Administration-Studies,Master in International Human Resources Management,GEMA Business School,4&nbsp;-&nbsp;10 months,null,"[""English""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",7000,EUR
Administration-Studies,"Master of Science in Shipping, Trade and Finance",Meritus University,18 months,https://unsplash.com/@chris_pagan,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Business Management (MBM) in Logistics & Trade,Wittenborg University of Applied Sciences,18 months,null,"[""English""]",Apeldoorn,Netherlands,"[""Campus""]",null,"[""Full-time""]",14300,EUR
Administration-Studies,professional master cue - human resources,Campus Universitario Europeo,6 months,null,[],A Coruña,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",1695,EUR
Administration-Studies,MSc Supply Chain Management and Global Logistics,University of Essex Online,2 years,null,"[""English""]",UK Online,United Kingdom,"[""Online""]",null,"[""Part-time""]",11570,GBP
Administration-Studies,MSc in International Operations and Supply Chain Management,GCU - Glasgow School for Business and Society,1 year,null,"[""English""]",Glasgow,United Kingdom,"[""Campus""]",null,"[""Full-time""]",5500,GBP
Administration-Studies,Master of Arts in Logistics and Supply Chain Management,LSBF Singapore,13&nbsp;-&nbsp;18 months,null,"[""English""]",Singapore,Singapore,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",18000,SGD
Administration-Studies,M.Ed. in Education and Human Resource Studies,Colorado State University College of Health and Human Sciences,null,null,"[""English""]",Fort Collins,USA,[],null,[],null,null
Administration-Studies,MS Human Resources Manager,EM Normandie Business School,15 months,null,"[""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",13500,EUR
Administration-Studies,Master in Administration and Management,Andong National University,null,null,"[""Korean""]",Andong,South Korea,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Integral Logistics,ESUMER University Institution,null,null,"[""Spanish (Colombia)""]",Medellín,Colombia,"[""Campus""]",null,[],null,null
Administration-Studies,Arts Administration (M.S.),Le Moyne College,15&nbsp;-&nbsp;18 months,null,"[""English""]",Syracuse,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,Master of Human Resources,University of South Carolina Darla Moore School of Business,null,null,[],Columbia,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Major in Logistics and Trade,Daegu Haany University,null,null,"[""English"",""Korean""]",Yugok-dong,South Korea,[],null,[],null,null
Administration-Studies,MSc in International Human Resource Management,GCU - Glasgow School for Business and Society,1 year,null,"[""English""]",Glasgow,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7000,GBP
Administration-Studies,"Master in Management, Marketing and Logistics",Free International University of Moldova,2 years,null,"[""English"",""Rumenian"",""Russian"",""French""]",Chisinau,Moldova,"[""Campus""]",null,"[""Full-time""]",1000,EUR
Administration-Studies,Law and European Public Administration,Danubius University,3 semesters,null,"[""English"",""Rumenian""]",Galați,Romania,"[""Campus""]",null,"[""Full-time""]",2900,EUR
Administration-Studies,Master of Engineering in Logistics and Supply Chain Management (ZLOGb),Zaragoza Logistics Center,5 months,null,"[""English""]",Zaragoza,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",17700,EUR
Administration-Studies,Master in Transport and Logistics,Transport and Telecommunication Institute,4&nbsp;-&nbsp;5 semesters,http://www.tsi.lv/en/content/news-everyone-who-wants-study,"[""English"",""Latvian""]",Riga,Latvia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,EUR
Administration-Studies,Executive Master in Human Resources Management,w.academy,188 hours,null,"[""Italian""]",Ancona,Italy,"[""Campus"",""Online""]",null,"[""Full-time""]",null,null
Administration-Studies,Specialization in Logistics Management of International Physical Distribution,Foundation for Higher Education San Mateo (Fundaci\u00f3n para la Educaci\u00f3n Superior San Mateo),null,null,"[""Spanish (Colombia)""]",Cundinamarca,Colombia,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Human Resource Management - Executive,Rome Business School,1 year,null,"[""English""]",Rome,Italy,"[""Campus"",""Online""]",null,"[""Part-time""]",7200,EUR
Administration-Studies,MSc Operations and Supply Chain Management,Xi'an Jiaotong-Liverpool University,18&nbsp;-&nbsp;36 months,null,"[""English""]",Suzhou,China,"[""Campus""]",null,"[""Full-time"",""Part-time""]",144000,CNY
Administration-Studies,MASTER OF EDUCATION IN EDUCATIONAL ADMINISTRATION,Marquette University College of Education,null,null,"[""English""]",Milwaukee,USA,[],null,[],null,null
Administration-Studies,"Management, Logistics, Supply Chain Management, Master's Degree",Samara State Transport University,24&nbsp;-&nbsp;30 months,null,"[""Russian""]",Samara,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
